,cut,color,clarity,carat,depth,table,price,x (Premium),z (Very Good),y (Good)
397,0,4,2,1.01,64.6,55.0,4191,6.29,4.05,6.25
398,0,5,6,0.9,63.5,57.0,4194,5.98,3.83,6.09
399,0,0,3,1.01,65.3,55.0,4205,6.33,4.09,6.19
400,0,1,2,1.0,58.1,63.0,4213,6.6,3.81,6.52
401,0,1,2,0.9,59.2,60.0,4220,6.17,3.67,6.22
402,0,4,3,1.16,66.3,57.0,4222,6.56,4.33,6.5
403,0,2,2,1.02,61.8,50.0,4227,6.59,4.05,6.51
404,0,2,5,0.9,64.4,53.0,4229,6.08,3.9,6.04
405,0,0,2,0.9,63.8,61.0,4252,6.07,3.85,5.99
406,0,1,3,1.0,65.2,56.0,4256,6.3,4.05,6.12
407,0,1,2,0.91,65.0,62.0,4256,6.09,3.94,6.04
408,0,4,2,1.01,65.3,57.0,4256,6.33,4.1,6.23
409,0,2,2,1.0,66.4,57.0,4256,6.21,4.1,6.14
410,0,5,4,1.01,64.9,58.0,4263,6.17,4.02,6.22
411,0,1,3,1.0,65.9,62.0,4265,6.09,3.99,6.02
412,0,5,2,1.09,56.4,62.0,4273,6.97,3.9,6.9
413,0,2,2,1.01,65.9,58.0,4276,6.16,4.04,6.1
414,0,2,2,1.01,67.2,60.0,4276,6.06,4.05,6.0
415,0,0,2,1.01,65.9,60.0,4276,6.32,4.12,6.18
416,0,3,0,1.29,66.0,58.0,4277,6.82,4.48,6.75
417,0,0,5,0.9,57.4,65.0,4277,6.26,3.6,6.29
418,0,1,5,0.31,55.9,62.0,581,4.6,2.56,4.56
419,0,3,2,0.98,64.4,56.0,4281,6.33,4.03,6.24
420,0,5,4,1.05,58.9,66.0,4281,6.71,3.92,6.6
421,0,6,0,1.5,68.8,57.0,4284,6.94,4.75,6.87
422,0,3,2,1.0,64.4,57.0,4295,6.32,4.06,6.28
423,0,3,2,1.0,66.2,58.0,4295,6.25,4.11,6.15
424,0,3,3,1.16,60.1,60.0,4307,6.9,4.09,6.72
425,0,3,5,0.9,65.8,61.0,4309,5.99,3.93,5.96
426,0,0,3,1.0,64.5,54.0,4312,6.34,4.07,6.28
427,0,4,7,1.0,65.3,58.0,4312,6.25,4.06,6.18
428,0,4,7,1.0,65.1,57.0,4312,6.27,4.07,6.23
429,0,3,2,1.0,64.7,60.0,4312,6.22,4.01,6.18
430,0,2,5,1.0,68.3,58.0,4312,5.98,4.08,5.95
431,0,2,3,1.01,65.3,59.0,4317,6.28,4.09,6.24
432,0,2,0,1.45,64.8,67.0,4320,7.16,4.64,7.0
433,0,2,2,1.0,67.1,57.0,4328,6.06,4.08,6.1
434,0,5,4,1.03,57.6,58.0,4328,6.67,3.81,6.58
435,0,5,3,1.5,70.1,58.0,4328,6.96,4.84,6.85
436,0,4,7,1.01,65.0,55.0,4355,6.31,4.09,6.27
437,0,5,0,1.5,71.3,58.0,4368,6.85,4.87,6.81
438,0,5,2,1.2,66.2,59.0,4368,6.55,4.31,6.47
439,0,4,3,1.2,64.8,58.0,4368,6.61,4.27,6.56
440,0,4,4,1.0,65.4,61.0,4368,6.22,4.05,6.17
441,0,4,4,1.0,57.4,68.0,4368,6.52,3.73,6.47
442,0,2,7,0.51,60.7,66.0,4368,5.21,3.13,5.11
443,0,2,3,1.24,64.9,60.0,4375,6.7,4.32,6.63
444,0,0,3,1.02,65.5,60.0,4381,6.27,4.1,6.24
445,0,4,3,1.02,59.6,57.0,4398,6.65,3.92,6.5
446,0,0,3,1.04,64.9,56.0,4398,6.39,4.13,6.34
447,0,0,2,1.02,70.6,57.0,4398,6.08,4.27,6.01
448,0,2,0,0.5,69.8,55.0,584,4.89,3.38,4.8
449,0,2,2,1.04,66.9,62.0,4403,6.22,4.14,6.15
450,0,3,2,1.01,65.3,58.0,4417,6.14,4.03,6.2
451,0,5,3,1.35,66.5,57.0,4423,6.79,4.5,6.74
452,0,3,2,1.03,64.7,63.0,4424,6.36,4.1,6.31
453,0,1,2,1.0,65.1,61.0,4435,6.15,3.98,6.08
454,0,3,5,1.0,69.8,54.0,4435,6.03,4.18,5.94
455,0,0,5,0.91,65.1,63.0,4439,6.02,3.91,6.0
456,0,0,2,1.03,65.5,58.0,4441,6.18,4.03,6.13
457,0,4,4,1.02,71.8,56.0,4455,6.04,4.31,5.97
458,0,3,4,1.0,64.9,65.0,4455,6.31,4.05,6.18
459,0,1,7,0.3,66.6,54.0,586,4.14,2.77,4.18
460,0,4,5,1.02,64.6,61.0,4462,6.32,4.06,6.24
461,0,2,2,1.02,65.1,56.0,4462,6.29,4.08,6.25
462,0,2,5,0.91,58.0,56.0,4474,6.34,3.7,6.41
463,0,1,2,1.01,65.1,61.0,4480,6.27,4.07,6.24
464,0,1,2,1.01,64.8,58.0,4480,6.34,4.09,6.29
465,0,1,5,1.0,66.4,51.0,4480,6.31,4.16,6.22
466,0,3,5,1.01,66.8,56.0,4480,6.15,4.09,6.09
467,0,1,2,0.92,66.8,55.0,4482,6.04,4.02,5.99
468,0,1,3,1.07,62.2,66.0,4496,6.57,4.06,6.48
469,0,1,3,1.0,65.2,59.0,4516,6.28,4.09,6.27
470,0,1,3,1.0,63.0,58.0,4516,6.35,3.97,6.26
471,0,1,5,1.01,66.6,55.0,4525,6.27,4.15,6.2
472,0,3,7,1.0,66.9,55.0,4534,6.2,4.14,6.17
473,0,2,5,0.9,59.5,67.0,4536,6.29,3.73,6.24
474,0,0,3,1.01,64.6,62.0,4538,6.26,4.03,6.21
475,0,1,5,0.91,61.8,66.0,4550,6.11,3.77,6.09
476,0,5,3,1.26,64.8,57.0,4551,6.73,4.35,6.69
477,0,5,5,1.18,62.0,66.0,4553,6.75,4.16,6.63
478,0,2,2,1.07,60.6,66.0,4554,6.65,3.97,6.46
479,0,2,2,1.01,65.9,60.0,4561,6.25,4.09,6.17
480,0,1,3,1.04,67.5,56.0,4566,6.28,4.22,6.22
481,0,6,3,1.45,58.6,68.0,4570,7.45,4.34,7.33
482,0,2,2,1.0,64.8,58.0,4586,6.26,4.04,6.21
483,0,1,3,1.01,57.1,59.0,4600,6.65,3.81,6.69
484,0,3,2,1.16,65.9,55.0,4612,6.54,4.3,6.51
485,0,3,3,1.35,66.0,58.0,4627,6.89,4.52,6.81
486,0,3,4,1.0,63.1,63.0,4630,6.38,4.0,6.29
487,0,2,2,1.01,65.5,57.0,4634,6.12,4.04,6.22
488,0,3,2,1.21,64.5,56.0,4637,6.69,4.29,6.62
489,0,3,2,1.01,60.4,62.0,4646,6.31,3.82,6.34
490,0,4,0,1.52,69.7,55.0,4648,6.92,4.81,6.89
491,0,4,0,1.52,65.4,62.0,4648,7.1,4.62,7.02
492,0,2,5,1.0,68.4,58.0,4656,5.97,4.13,6.1
493,0,2,2,1.0,65.8,58.0,4657,6.23,4.07,6.15
494,0,4,2,1.0,67.6,59.0,4665,6.03,4.05,5.95
495,0,2,2,1.0,56.5,60.0,4679,6.62,3.75,6.66
496,0,2,2,1.0,56.9,63.0,4688,6.45,3.69,6.52
497,0,5,5,1.13,55.9,67.0,4695,7.05,3.9,6.94
498,0,2,0,1.33,62.0,56.0,4698,7.05,4.36,7.01
499,0,0,2,1.0,66.3,58.0,4704,6.15,4.04,6.04
500,0,5,0,1.5,66.1,57.0,4704,7.12,4.68,7.04
501,0,5,0,1.5,69.7,56.0,4704,6.94,4.82,6.9
502,0,5,3,1.5,64.9,61.0,4704,7.14,4.62,7.09
503,0,0,2,1.0,64.9,59.0,4704,6.2,4.0,6.13
504,0,0,2,1.0,65.9,54.0,4704,6.24,4.1,6.2
505,0,2,3,1.22,65.0,56.0,4705,6.71,4.39,6.8
506,0,6,5,0.3,64.8,58.0,416,4.24,2.72,4.16
507,0,4,3,1.17,60.0,66.0,4717,6.86,4.09,6.78
508,0,0,3,1.1,64.6,54.0,4725,6.56,4.22,6.49
509,0,3,3,1.38,61.2,59.0,4730,7.19,4.38,7.13
510,0,2,5,1.0,66.7,57.0,4732,6.11,4.05,6.04
511,0,4,4,1.0,64.1,60.0,4732,6.3,4.01,6.22
512,0,0,3,1.26,64.5,59.0,4746,6.75,4.34,6.71
513,0,0,2,1.01,63.5,58.0,4751,6.35,4.0,6.25
514,0,4,5,1.01,64.5,60.0,4751,6.3,4.05,6.25
515,0,0,2,1.01,64.6,60.0,4751,6.12,3.94,6.08
516,0,0,2,1.01,66.9,54.0,4751,6.25,4.17,6.21
517,0,4,2,1.02,65.5,60.0,4758,6.29,4.1,6.22
518,0,0,5,0.91,64.5,55.0,4765,6.24,3.97,6.07
519,0,1,4,0.91,64.5,58.0,4770,6.14,3.95,6.1
520,0,0,5,0.29,64.7,62.0,592,4.14,2.67,4.11
521,0,2,4,0.3,61.7,66.0,593,4.25,2.64,4.31
522,0,1,2,1.08,53.8,63.0,4790,6.99,3.71,6.81
523,0,2,5,1.01,64.8,56.0,4791,6.3,4.07,6.25
524,0,2,5,1.01,64.8,56.0,4791,6.3,4.07,6.25
525,0,2,5,1.01,66.1,61.0,4791,6.1,4.01,6.04
526,0,0,2,0.9,64.0,63.0,4796,6.12,3.89,6.04
527,0,1,2,1.0,65.8,59.0,4798,6.07,4.02,6.15
528,0,0,2,1.02,66.4,60.0,4798,6.29,4.15,6.21
529,0,2,2,1.0,65.4,59.0,4798,6.27,4.08,6.2
530,0,2,3,1.29,64.4,57.0,4824,6.85,4.39,6.79
531,0,2,5,1.0,64.7,59.0,4829,6.22,4.0,6.15
532,0,3,5,1.0,66.1,61.0,4838,6.08,3.99,5.99
533,0,6,2,1.2,65.2,58.0,4838,6.67,4.32,6.58
534,0,1,2,1.01,65.3,59.0,4844,6.13,4.02,6.19
535,0,1,2,1.0,57.4,61.0,4844,6.53,3.78,6.63
536,0,0,2,1.03,64.4,61.0,4845,6.33,4.05,6.25
537,0,2,2,0.96,60.7,65.0,4849,6.43,3.86,6.28
538,0,3,0,1.64,64.5,60.0,4849,7.44,4.76,7.35
539,0,1,2,1.01,69.5,55.0,4853,6.0,4.15,5.94
540,0,3,5,0.91,64.9,54.0,4860,6.04,3.93,6.08
541,0,4,5,1.0,64.8,62.0,4861,6.22,4.0,6.13
542,0,3,4,1.01,66.8,61.0,4864,6.15,4.08,6.06
543,0,1,3,1.11,64.7,61.0,4873,6.42,4.14,6.39
544,0,3,5,1.01,64.9,56.0,4887,6.27,4.05,6.21
545,0,3,5,1.01,64.4,58.0,4887,6.25,4.0,6.18
546,0,3,4,1.0,63.1,68.0,4892,6.32,3.94,6.17
547,0,4,0,1.47,66.7,59.0,4898,6.98,4.64,6.94
548,0,2,3,1.18,55.9,64.0,4903,7.15,3.95,7.01
549,0,2,3,1.2,65.1,58.0,4915,6.62,4.29,6.56
550,0,4,3,1.2,64.8,60.0,4916,6.55,4.26,6.59
551,0,1,3,1.33,65.0,57.0,4916,6.93,4.49,6.89
552,0,2,2,1.0,62.6,59.0,4925,6.25,3.93,6.3
553,0,1,3,1.21,65.6,59.0,4926,6.62,4.32,6.56
554,0,3,7,1.0,65.5,54.0,4928,6.3,4.1,6.22
555,0,4,2,1.02,56.9,58.0,4935,6.64,3.81,6.75
556,0,4,0,1.5,65.7,58.0,4939,7.07,4.63,7.02
557,0,4,0,1.5,66.6,54.0,4939,7.05,4.68,7.01
558,0,3,3,1.26,53.2,61.0,4966,7.44,3.94,7.36
559,0,1,5,1.01,64.8,59.0,4972,6.34,4.08,6.26
560,0,2,4,1.0,67.0,52.0,4984,6.12,4.09,6.08
561,0,4,3,1.5,66.0,64.0,5000,7.1,4.64,6.97
562,0,1,2,1.0,57.6,57.0,5027,6.56,3.77,6.52
563,0,2,3,1.21,65.3,53.0,5028,6.74,4.38,6.68
564,0,1,2,1.01,64.7,56.0,5034,6.34,4.08,6.27
565,0,5,0,1.5,65.1,59.0,5040,7.12,4.58,6.96
566,0,2,2,1.0,61.3,62.0,5040,6.45,3.93,6.37
567,0,4,5,1.21,64.5,56.0,5041,6.7,4.31,6.66
568,0,4,4,1.01,61.4,66.0,5062,6.34,3.87,6.24
569,0,5,0,1.51,65.7,61.0,5074,7.08,4.63,7.02
570,0,0,5,0.93,56.3,67.0,5078,6.52,3.65,6.45
571,0,6,0,1.83,70.0,58.0,5083,7.34,5.12,7.28
572,0,4,2,1.09,64.4,60.0,5085,6.49,4.16,6.42
573,0,2,5,1.01,65.2,52.0,5090,6.31,4.11,6.29
574,0,0,2,1.0,67.3,57.0,5096,6.15,4.1,6.04
575,0,3,3,1.34,64.7,55.0,5106,7.03,4.53,6.97
576,0,0,2,1.01,66.2,56.0,5122,6.05,4.02,6.1
577,0,2,2,1.01,65.0,61.0,5131,6.29,4.07,6.23
578,0,2,3,1.33,64.5,58.0,5139,6.97,4.46,6.86
579,0,2,2,1.01,57.9,57.0,5144,6.53,3.79,6.57
580,0,0,2,1.01,64.4,61.0,5147,6.17,3.96,6.13
581,0,3,5,1.0,64.5,58.0,5161,6.26,4.02,6.2
582,0,4,7,1.08,55.9,63.0,5171,6.9,3.83,6.8
583,0,4,2,1.11,65.7,61.0,5178,6.42,4.21,6.39
584,0,1,2,1.01,56.8,61.0,5185,6.59,3.75,6.62
585,0,2,2,1.05,64.6,57.0,5186,6.39,4.11,6.33
586,0,5,2,1.19,64.9,58.0,5198,6.64,4.28,6.55
587,0,4,3,1.24,65.0,54.0,5208,6.76,4.38,6.73
588,0,1,2,1.0,57.4,62.0,5212,6.54,3.77,6.59
589,0,2,5,1.01,64.5,58.0,5226,6.28,4.02,6.18
590,0,6,0,1.72,68.5,59.0,5240,7.31,4.98,7.24
591,0,4,4,1.0,64.6,59.0,5242,6.3,4.06,6.26
592,0,2,2,1.02,64.8,59.0,5255,6.33,4.07,6.23
593,0,6,3,1.5,65.5,60.0,5268,7.07,4.62,7.03
594,0,4,0,1.5,68.9,56.0,5292,7.0,4.79,6.9
595,0,2,2,1.0,64.8,59.0,5292,6.29,4.06,6.24
596,0,3,5,1.01,68.9,60.0,5294,6.06,4.17,6.02
597,0,2,2,0.3,64.6,56.0,599,4.27,2.75,4.25
598,0,0,2,1.0,65.5,60.0,5331,6.18,4.03,6.12
599,0,4,3,1.27,65.2,54.0,5334,6.78,4.41,6.71
600,0,1,5,1.02,66.6,57.0,5350,6.09,4.07,6.14
601,0,1,5,1.0,65.0,58.0,5376,6.21,4.02,6.16
602,0,0,2,1.01,66.0,57.0,5385,6.29,4.13,6.22
603,0,0,2,1.01,65.0,57.0,5385,6.3,4.07,6.22
604,0,6,0,2.14,69.4,57.0,5405,7.74,5.36,7.7
605,0,4,2,1.16,65.8,58.0,5411,6.54,4.28,6.46
606,0,6,0,2.15,65.5,57.0,5430,8.01,5.23,7.95
607,0,1,7,0.91,63.1,55.0,5430,6.13,3.83,6.0
608,0,0,2,1.01,64.7,57.0,5430,6.33,4.07,6.25
609,0,2,3,1.2,63.4,60.0,5445,6.56,4.19,6.65
610,0,4,4,1.0,55.8,60.0,5460,6.66,3.7,6.61
611,0,0,0,1.5,64.7,62.0,5460,7.19,4.6,7.04
612,0,3,5,1.01,66.6,55.0,5475,6.27,4.16,6.22
613,0,3,5,1.0,67.6,57.0,5484,6.2,4.17,6.13
614,0,3,5,1.0,63.7,55.0,5484,6.28,3.98,6.21
615,0,3,4,1.12,64.8,56.0,5487,6.48,4.21,6.52
616,0,6,2,1.3,66.0,57.1,5488,6.73,4.45,6.82
617,0,2,5,1.01,65.5,62.0,5501,6.19,4.07,6.23
618,0,3,3,1.46,64.6,54.0,5504,7.11,4.57,7.03
619,0,1,2,0.39,65.6,60.0,601,4.5,2.97,4.56
620,0,6,2,1.35,65.2,56.0,5524,6.9,4.54,7.02
621,0,3,3,1.52,64.9,59.0,5533,7.19,4.65,7.15
622,0,3,5,1.01,64.5,57.0,5538,6.26,4.02,6.2
623,0,1,7,0.9,58.1,59.0,5551,6.21,3.62,6.26
624,0,2,0,1.96,66.6,60.0,5554,7.59,5.04,7.56
625,0,6,0,2.22,66.7,56.0,5607,8.04,5.36,8.02
626,0,0,0,1.7,64.7,56.0,5617,7.46,4.8,7.37
627,0,4,2,1.19,64.4,58.0,5622,6.69,4.29,6.64
628,0,1,2,1.03,65.1,58.0,5624,6.35,4.1,6.24
629,0,4,5,1.35,64.5,58.0,5625,6.98,4.48,6.93
630,0,0,2,1.01,62.6,57.0,5628,6.14,3.87,6.22
631,0,3,4,1.04,64.9,58.0,5633,6.36,4.12,6.33
632,0,4,0,1.5,65.5,58.0,5645,7.02,4.58,6.96
633,0,3,5,1.01,67.8,59.0,5666,6.07,4.1,6.02
634,0,5,0,2.0,66.0,60.0,5667,7.78,5.1,7.74
635,0,3,5,1.05,65.5,57.0,5673,6.38,4.17,6.34
636,0,1,2,1.02,65.7,58.0,5681,6.23,4.12,6.31
637,0,5,0,2.01,67.4,58.0,5696,7.71,5.17,7.64
638,0,5,0,2.01,55.9,64.0,5696,8.48,4.71,8.39
639,0,4,3,1.46,56.3,60.0,5723,7.61,4.27,7.55
640,0,1,5,1.0,67.0,54.0,5729,6.23,4.16,6.18
641,0,6,0,2.27,67.6,55.0,5733,8.05,5.43,8.0
642,0,5,0,1.51,65.1,57.0,5750,7.16,4.65,7.12
643,0,4,2,1.13,65.3,59.0,5771,6.52,4.23,6.44
644,0,2,5,1.01,65.1,59.0,5784,6.17,4.03,6.21
645,0,0,5,1.01,59.1,68.0,5797,6.56,3.84,6.44
646,0,6,3,1.51,65.1,59.0,5801,7.13,4.63,7.09
647,0,2,4,1.0,65.3,56.0,5833,6.28,4.09,6.25
648,0,2,5,1.0,64.9,56.0,5840,6.26,4.08,6.31
649,0,6,5,1.5,64.5,59.0,5846,7.2,4.6,7.07
650,0,3,4,1.0,58.7,67.0,5853,6.47,3.79,6.45
651,0,6,0,1.81,68.0,57.0,5859,7.43,5.04,7.39
652,0,1,5,1.01,65.3,59.0,5882,6.15,4.0,6.1
653,0,3,4,1.0,64.4,56.0,5908,6.31,4.05,6.26
654,0,4,0,2.0,69.8,54.0,5914,7.6,5.29,7.56
655,0,6,2,1.65,61.6,66.0,5914,7.61,4.66,7.47
656,0,6,3,1.52,65.8,57.0,5916,7.18,4.7,7.11
657,0,4,3,1.51,66.9,57.0,5919,7.13,4.75,7.09
658,0,2,3,1.51,65.4,56.0,5919,7.2,4.67,7.08
659,0,3,5,1.01,65.1,56.0,5950,6.2,4.02,6.15
660,0,4,0,1.82,67.3,58.0,5993,7.5,5.04,7.47
661,0,4,0,2.03,64.4,59.0,6002,7.91,5.07,7.85
662,0,4,0,2.03,66.6,57.0,6002,7.81,5.19,7.75
663,0,6,2,1.5,64.9,58.0,6006,7.09,4.58,7.03
664,0,4,3,1.73,65.9,58.0,6007,7.52,4.93,7.45
665,0,2,5,1.01,69.0,61.0,6041,6.06,4.16,5.99
666,0,5,2,1.32,64.8,58.0,6061,6.9,4.45,6.83
667,0,3,3,1.33,63.0,62.0,6078,6.9,4.34,6.87
668,0,0,5,1.01,65.2,57.0,6081,6.23,4.05,6.19
669,0,1,3,1.43,66.0,57.0,6086,7.02,4.63,7.0
670,0,2,3,1.47,65.9,59.0,6108,6.99,4.59,6.94
671,0,2,4,1.0,64.8,61.0,6115,6.26,4.04,6.21
672,0,2,4,1.0,65.0,59.0,6115,6.19,4.01,6.14
673,0,4,3,1.52,64.9,58.0,6129,7.16,4.64,7.13
674,0,5,0,1.96,66.8,55.0,6147,7.62,5.08,7.6
675,0,5,3,1.51,66.0,57.0,6156,7.14,4.7,7.0
676,0,0,5,1.01,65.6,61.0,6176,6.21,4.06,6.16
677,0,5,3,1.5,68.1,59.0,6209,7.12,4.75,6.84
678,0,2,5,1.0,64.9,52.0,6210,6.24,4.08,6.33
679,0,1,3,1.32,65.2,58.0,6221,6.86,4.45,6.79
680,0,4,3,1.5,64.6,59.0,6250,7.2,4.62,7.11
681,0,1,5,1.0,57.4,58.0,6268,6.57,3.79,6.64
682,0,3,5,1.01,59.1,56.0,6271,6.55,3.86,6.52
683,0,2,5,1.01,61.1,60.0,6271,6.49,3.94,6.4
684,0,2,3,1.6,65.0,56.0,6272,7.35,4.8,7.26
685,0,1,5,1.0,57.3,64.0,6285,6.59,3.79,6.46
686,0,6,0,2.49,66.3,58.0,6289,8.26,5.45,8.18
687,0,4,3,1.51,65.4,60.0,6291,7.06,4.6,6.96
688,0,4,3,1.51,64.5,59.0,6291,7.21,4.63,7.15
689,0,3,0,2.01,70.2,57.0,6315,7.53,5.27,7.5
690,0,4,0,2.14,66.4,56.0,6328,8.0,5.29,7.92
691,0,4,2,1.5,68.0,59.0,6340,7.12,4.76,6.82
692,0,3,0,2.02,68.0,55.0,6346,7.77,5.27,7.72
693,0,3,0,2.02,65.6,57.0,6346,7.87,5.15,7.8
694,0,3,4,1.01,64.6,60.0,6353,6.34,4.06,6.22
695,0,2,4,1.01,64.6,60.0,6366,6.26,4.01,6.16
696,0,0,5,1.01,65.3,58.0,6366,6.29,4.09,6.24
697,0,5,3,1.54,65.0,56.0,6375,7.22,4.67,7.14
698,0,3,0,2.03,66.3,56.0,6377,7.81,5.16,7.75
699,0,3,4,1.14,57.5,67.0,6381,0.0,0.0,0.0
700,0,2,4,1.01,64.5,59.0,6391,6.27,4.02,6.19
701,0,2,4,1.0,65.3,59.0,6397,6.25,4.07,6.21
702,0,3,2,1.21,64.6,60.0,6397,6.69,4.3,6.62
703,0,4,0,1.49,66.9,61.0,6425,6.93,4.62,6.89
704,0,2,3,1.45,64.4,58.0,6455,7.17,4.59,7.11
705,0,3,0,2.07,67.7,56.0,6503,7.76,5.25,7.73
706,0,3,4,1.15,64.6,57.0,6530,6.6,4.23,6.5
707,0,2,0,2.0,66.1,57.0,6532,7.84,5.14,7.7
708,0,3,3,1.5,68.5,66.0,6552,6.87,4.67,6.76
709,0,4,0,2.22,70.1,55.0,6564,7.77,5.44,7.74
710,0,0,3,1.51,66.2,54.0,6596,7.19,4.72,7.08
711,0,3,0,2.1,67.4,59.0,6597,7.82,5.24,7.76
712,0,3,0,2.1,64.6,58.0,6597,8.05,5.19,8.01
713,0,4,3,1.91,64.6,56.0,6632,7.76,4.99,7.7
714,0,2,4,1.01,61.7,61.0,6651,6.6,4.04,6.49
715,0,4,0,2.25,67.7,58.0,6653,8.01,5.41,7.97
716,0,6,5,1.53,64.7,58.0,6659,7.24,4.68,7.22
717,0,5,3,1.5,64.8,58.0,6717,7.05,4.6,7.15
718,0,5,4,1.43,50.8,60.0,6727,7.73,3.93,7.25
719,0,3,7,1.02,64.6,59.0,6736,6.31,4.07,6.29
720,0,2,0,2.03,65.6,56.0,6753,7.89,5.16,7.86
721,0,2,4,1.01,64.7,54.0,6759,6.33,4.08,6.28
722,0,6,0,2.0,66.5,56.0,6796,7.93,5.23,7.8
723,0,1,5,1.17,64.5,56.0,6814,6.75,4.33,6.68
724,0,4,3,1.51,65.5,56.0,6816,7.18,4.69,7.13
725,0,3,0,2.17,55.6,62.0,6817,8.75,4.8,8.69
726,0,4,2,1.5,65.0,57.0,6838,7.1,4.6,7.06
727,0,4,2,1.5,65.0,57.0,6838,7.1,4.6,7.06
728,0,4,0,2.32,70.5,55.0,6860,7.93,5.58,7.9
729,0,2,7,1.02,64.8,58.0,6863,6.22,4.05,6.28
730,0,6,0,2.72,68.2,56.0,6870,8.46,5.76,8.43
731,0,4,0,1.83,68.0,57.0,6887,7.47,5.07,7.44
732,0,5,3,1.52,64.7,58.0,6905,7.19,4.66,7.22
733,0,1,3,1.5,64.8,55.0,6922,7.26,4.67,7.15
734,0,6,2,1.51,63.4,60.0,6976,7.31,4.59,7.18
735,0,2,0,2.11,67.6,57.0,7019,7.88,5.31,7.83
736,0,2,3,1.5,64.7,59.0,7056,7.13,4.59,7.05
737,0,2,3,1.5,65.3,57.0,7056,7.15,4.65,7.09
738,0,3,0,2.25,64.9,58.0,7069,8.15,5.28,8.12
739,0,3,4,1.08,64.7,60.0,7076,6.44,4.16,6.41
740,0,5,3,1.59,65.2,58.0,7080,7.28,4.73,7.24
741,0,0,4,1.0,55.9,60.0,7083,6.77,4.38,6.71
742,0,2,4,1.16,57.8,67.0,7094,6.97,3.99,6.84
743,0,4,3,1.5,59.3,58.0,7098,7.31,4.35,7.37
744,0,3,0,2.27,68.6,56.0,7131,7.99,5.47,7.94
745,0,2,0,0.5,71.0,57.0,613,4.87,3.43,4.79
746,0,2,0,0.5,68.4,54.0,613,4.94,3.35,4.82
747,0,6,4,1.51,65.2,56.0,7139,7.16,4.65,7.11
748,0,5,5,1.35,61.6,62.0,7182,7.15,4.39,7.1
749,0,6,4,1.52,65.4,58.0,7186,7.22,4.7,7.17
750,0,4,3,1.5,65.5,53.0,7187,7.14,4.67,7.11
751,0,4,5,1.51,65.6,56.0,7188,7.08,4.0,4.7
752,0,4,2,1.5,65.9,56.0,7211,7.11,4.66,7.04
753,0,3,5,1.42,59.6,66.0,7214,7.31,4.33,7.23
754,0,3,0,2.31,67.4,56.0,7257,8.05,5.41,7.99
755,0,2,0,2.0,64.9,57.0,7258,7.99,5.14,7.82
756,0,3,4,1.05,65.6,58.0,7283,6.25,4.13,6.38
757,0,0,2,1.24,55.6,67.0,7291,7.27,4.0,7.11
758,0,2,0,2.01,58.7,66.0,7294,8.3,4.84,8.19
759,0,3,2,1.5,56.1,62.0,7300,7.6,4.24,7.52
760,0,5,7,1.52,64.9,56.0,7303,7.28,4.7,7.21
761,0,4,2,1.58,64.7,58.0,7333,7.28,4.69,7.22
762,0,2,4,1.13,64.5,55.0,7335,6.62,4.25,6.56
763,0,4,4,1.44,58.1,69.0,7338,7.49,4.32,7.34
764,0,4,3,1.52,64.9,58.0,7388,7.23,4.68,7.19
765,0,4,3,1.52,65.0,57.0,7388,7.12,4.62,7.09
766,0,1,4,1.0,64.4,55.0,7392,6.33,4.07,6.3
767,0,4,2,1.52,64.6,55.0,7433,7.24,4.66,7.19
768,0,1,3,1.5,65.8,57.0,7459,7.17,4.7,7.11
769,0,1,2,1.51,67.2,53.0,7468,7.15,4.79,7.1
770,0,0,3,1.5,68.8,57.0,7469,6.9,4.73,6.86
771,0,2,2,0.31,64.7,56.0,618,4.28,2.76,4.25
772,0,4,7,1.5,65.8,57.0,7476,7.19,4.72,7.15
773,0,4,2,1.51,55.8,61.0,7509,7.72,4.28,7.63
774,0,4,5,1.51,64.9,53.0,7534,7.28,4.71,7.24
775,0,1,7,1.0,56.8,58.0,7553,6.59,3.76,6.64
776,0,1,3,1.5,69.6,62.0,7560,6.88,4.76,6.79
777,0,2,3,1.5,65.4,58.0,7644,7.17,4.67,7.1
778,0,0,5,1.12,58.9,59.0,7696,6.84,4.01,6.77
779,0,0,3,1.52,56.3,61.0,7702,7.7,4.31,7.62
780,0,5,3,1.54,64.6,56.0,7727,7.3,4.7,7.26
781,0,5,2,1.52,64.6,58.0,7746,7.24,4.68,7.21
782,0,6,4,1.5,60.1,61.0,7819,7.25,4.37,7.3
783,0,4,2,1.5,66.1,57.0,7832,7.06,4.64,6.98
784,0,2,3,1.54,64.4,60.0,7848,7.26,4.64,7.16
785,0,3,0,2.5,64.7,57.0,7854,8.48,5.47,8.44
786,0,5,2,1.5,56.7,63.0,7912,7.52,4.28,7.57
787,0,1,7,1.0,65.4,56.0,7918,6.28,4.08,6.2
788,0,1,2,1.43,65.1,56.0,7928,7.1,4.61,7.03
789,0,5,0,2.2,66.3,56.0,7934,8.05,5.32,8.0
790,0,3,3,1.56,64.8,59.0,7950,7.38,4.72,7.19
791,0,5,2,1.56,64.6,62.0,7950,7.26,4.68,7.23
792,0,2,6,1.02,64.6,59.0,7960,6.31,4.06,6.26
793,0,3,3,1.5,64.7,55.0,7972,7.16,4.62,7.13
794,0,4,2,1.52,65.3,58.0,8001,7.14,4.65,7.1
795,0,4,2,1.51,66.5,56.0,8010,7.03,4.66,6.99
